15 6367 27941
9 3966 -0.0439805 -0.0314352
9 1920 0.0670619 -0.0232843
6 4433 0.0986428 0.0103381
9 4433 0.130224 -0.0202277
9 3182 0.22191 -0.0222654
9 3208 -0.224297 -0.0416238
9 2768 -0.218185 -0.0416238
6 2954 0.161805 0.011357
9 3969 -0.194754 -0.0406049
6 4434 -0.119367 0.0123759
9 4434 -0.105105 -0.0355106
9 1936 0.016125 -0.025322
9 3970 0.175048 -0.0192088
9 3204 -0.207997 -0.0406049
9 3971 -0.204941 -0.0406049
6 4435 -0.216147 0.0133947
9 4435 -0.199847 -0.0406049
6 4436 -0.132611 0.0133947
9 4436 -0.118348 -0.0324541
9 3973 -0.0286995 -0.0263409
9 1920 0.0660432 -0.0202277
6 4437 -0.176416 0.0144136
9 4437 -0.159098 -0.0365295
6 2757 -0.0908425 0.0144136
9 3185 0.192367 -0.0151334
9 3974 0.237191 -0.0192088
6 4438 -0.0969549 0.0154325
9 4438 -0.0765801 -0.0365295
9 2777 -0.247728 -0.0365295
6 4439 0.169954 0.0164513
9 4439 0.203573 -0.0120768
6 4440 0.175048 0.0164513
9 4440 0.206629 -0.0120768
6 4441 0.178104 0.0164513
9 4441 0.21376 -0.0151334
6 4442 -0.151967 0.0174702
9 4442 -0.131592 -0.0283786
9 1934 0.0650245 -0.0171711
9 3977 0.119018 -0.0141145
6 3210 -0.167248 0.018489
6 4443 -0.0969549 0.018489
9 4443 -0.0775989 -0.0334729
9 1934 0.062987 -0.0202277
9 2759 -0.0602803 -0.0212466
6 2751 -0.0246245 0.0195079
6 4444 -0.0215683 0.0195079
9 4444 0.00186269 -0.01819
9 3979 0.212741 -0.0120768
9 4311 0.198479 -0.00392592
6 4445 -0.151967 0.0215456
9 4445 -0.132611 -0.025322
6 4446 -0.128536 0.0215456
9 4446 -0.115292 -0.0232843
9 3981 0.159767 -0.00902023
6 4447 0.169954 0.0225645
9 4447 0.202554 -0.00902023
6 4448 0.175048 0.0225645
9 4448 0.20561 -0.00902023
6 4449 0.190329 0.0225645
9 4449 0.224966 -0.011058
9 1485 -0.0806551 -0.025322
6 4450 0.181161 0.0235833
9 4450 0.215798 -0.0120768
6 4451 0.0772493 0.0246022
9 4451 0.106793 -0.0069825
6 4452 -0.144836 0.0256211
9 4452 -0.126498 -0.0171711
9 4291 0.0466872 -0.00902023
6 4453 0.168936 0.0266399
9 4453 0.201535 -0.00290706
9 2008 -0.163173 -0.0151334
9 4271 -0.140761 -0.00902023
6 4454 -0.136686 0.0276588
9 4454 -0.121405 -0.01819
9 3214 -0.0348119 -0.0130957
9 4222 0.211723 -0.000869334
6 4455 0.188292 0.0276588
9 4455 0.219873 -0.00392592
6 4456 0.185236 0.0286777
9 4456 0.215798 -0.0018882
9 3984 0.224966 -0.0018882
6 4457 -0.163173 0.0296965
9 4457 -0.145854 -0.0100391
9 3203 0.0915116 0.00218725
9 3985 0.198479 -0.000869334
9 3986 -0.136686 -0.00800137
9 3219 -0.0490742 -0.00800137
9 2591 0.0130688 -0.00596364
9 570 0.14958 -0.0018882
9 1457 0.19746 0.00218725
9 2784 -0.152986 -0.00392592
9 3217 0.0100126 -0.00392592
6 4458 0.194404 0.0347908
9 4458 0.227004 0.00422497
9 3222 -0.0286995 -0.00494478
9 3223 -0.0215683 -0.00392592
9 3220 0.0191812 -0.0018882
9 1950 0.0446497 0.00524384
6 4459 -0.0439805 0.0388663
9 4459 -0.0215683 -0.000869334
6 4460 0.0334436 0.0388663
9 4460 0.0578933 0.00830042
9 3221 0.0609495 0.00830042
6 3212 0.0976241 0.0388663
6 4461 -0.0562054 0.0398851
9 4461 -0.0348119 -0.00596364
9 2252 0.0619682 0.011357
9 4223 0.218854 0.00524384
9 3230 -0.0969549 -0.0100391
9 3227 -0.0490742 -0.00494478
9 3993 0.215798 0.0062627
9 4313 -0.0541679 -0.0018882
9 2252 0.0701181 0.0133947
6 4462 0.0477059 0.0419229
9 4462 0.0731744 0.0133947
9 1953 0.0762306 0.0133947
9 3229 -0.0602803 -0.000869334
9 3994 -0.0786176 0.00116839
6 3236 -0.0826926 0.0439606
9 2574 0.188292 0.0133947
6 4463 -0.114273 0.0449794
9 4463 -0.0989924 -0.00494478
9 3231 -0.0816738 0.00116839
6 4464 -0.107142 0.0470172
9 4464 -0.09288 0.00524384
6 4465 -0.104086 0.0470172
9 4465 -0.0877863 0.00116839
9 3997 -0.0847301 0.00116839
9 4226 0.208667 0.0144136
9 4227 0.21376 0.0123759
6 4466 -0.111217 0.048036
9 4466 -0.0959362 0.000149528
9 2576 0.174029 0.0225645
6 4467 -0.0256432 0.0510926
9 4467 -0.0113809 0.0123759
9 3237 0.0212187 0.0195079
9 3999 0.214779 0.0215456
9 2794 -0.0144371 0.0123759
9 4228 -0.00832469 0.0123759
9 4315 0.20561 0.0205268
9 4229 0.20561 0.0235833
9 2794 -0.0215683 0.0123759
6 4468 0.186254 0.0541492
9 4468 0.217835 0.0235833
9 754 -0.147892 0.00320611
9 2794 -0.0409243 0.0133947
6 4469 -0.0449993 0.0551681
9 4469 -0.0256432 0.0123759
9 4000 0.103736 0.0235833
9 4231 0.187273 0.0225645
9 4001 0.202554 0.0225645
6 4470 -0.12548 0.0561869
9 4470 -0.110199 0.00728156
9 4002 -0.0775989 0.00931928
9 4004 0.210704 0.0256211
6 4471 -0.116311 0.0572058
9 4471 -0.102049 0.00524384
9 4316 0.150598 0.0215456
9 617 0.173011 0.0276588
9 4005 0.102718 0.0266399
9 4006 0.218854 0.0551681
9 2811 -0.146873 0.0164513
6 4472 0.0772493 0.0592435
9 4472 0.106793 0.0266399
9 4007 0.210704 0.0286777
6 4473 0.112905 0.0602624
9 4473 0.140411 0.033772
9 4008 0.241266 0.0572058
6 4474 -0.154004 0.0612812
9 4474 -0.146873 0.0195079
9 4010 0.207648 0.0296965
6 4475 0.233116 0.063319
9 4475 0.264697 0.0602624
9 1975 0.187273 0.0327531
6 2815 -0.0918612 0.0653567
9 4014 -0.0113809 0.0246022
6 4476 0.0792868 0.0653567
9 4476 0.106793 0.0296965
9 3240 0.191348 0.0307154
6 4477 0.135317 0.0663755
9 4477 0.166898 0.0358097
9 2592 0.0324248 0.0358097
9 2805 0.035481 0.0347908
6 3253 0.0945679 0.0673944
9 3239 0.173011 0.0358097
9 4017 -0.113255 0.011357
9 4019 0.214779 0.0439606
6 4478 -0.160117 0.070451
9 4478 -0.154004 0.0276588
9 724 0.0130688 0.0317342
9 3243 0.19746 0.0419229
9 4021 0.341102 0.070451
9 705 0.0415935 0.0378474
9 3249 0.183198 0.0368286
9 2816 -0.0918612 0.0296965
9 4023 -0.065374 0.0327531
9 4025 -0.121405 0.018489
9 4026 0.176067 0.0398851
9 3252 0.208667 0.0439606
9 2460 0.112905 0.0378474
6 4479 -0.00730596 0.0765642
9 4479 0.0151063 0.0388663
9 4027 0.0191812 0.0368286
9 4028 0.163842 0.0459983
9 3254 0.173011 0.0439606
9 4029 0.176067 0.0429417
9 3251 0.19746 0.0459983
9 4030 -0.050093 0.0398851
6 4480 0.37574 0.077583
9 4480 0.405283 0.0796207
9 1523 -0.00832469 0.0378474
9 1505 0.143467 0.0449794
6 4481 -0.12548 0.0796207
9 4481 -0.114273 0.0347908
6 3511 0.120036 0.0796207
6 4482 0.385927 0.0796207
9 4482 0.41547 0.0806396
6 4483 0.388983 0.0796207
9 4483 0.419545 0.0816585
9 4032 -0.0796364 0.0419229
9 3256 0.198479 0.0490549
6 4484 0.396114 0.0806396
9 4484 0.425658 0.0816585
9 3275 -0.0826926 0.0419229
6 4485 -0.00730596 0.0816585
9 4485 0.0151063 0.0449794
9 1529 0.0232562 0.0429417
9 2824 -0.10103 0.0378474
6 4486 0.414452 0.0826773
9 4486 0.452145 0.0857339
9 1536 -0.171323 0.0531303
9 4034 0.457239 0.0857339
9 3238 0.465389 0.0867528
9 4036 -0.118348 0.0459983
9 4037 -0.0918612 0.0439606
9 732 0.0609495 0.0470172
9 2049 -0.0286995 0.0449794
9 1284 0.156711 0.0541492
9 4322 0.477613 0.0887905
9 4323 0.48067 0.0887905
9 1284 0.159767 0.0551681
9 3258 0.199498 0.0551681
9 4272 -0.160117 0.0388663
9 2594 -0.108161 0.0398851
9 4326 -0.0735239 0.0470172
9 4273 0.210704 0.0531303
9 925 -0.148911 0.0347908
9 3278 -0.122423 0.0378474
9 732 0.0690994 0.0531303
9 674 0.18931 0.0592435
6 4487 0.0415935 0.0918471
9 4487 0.0660432 0.0561869
9 689 0.178104 0.0612812
9 4046 0.540775 0.0979603
6 4488 -0.163173 0.092866
9 4488 -0.148911 0.0378474
9 3271 0.0690994 0.0561869
9 2037 0.0721556 0.0561869
9 697 0.170973 0.0612812
6 4489 -0.136686 0.0938848
9 4489 -0.121405 0.040904
9 3269 0.145505 0.0623001
6 4490 -0.139742 0.0949037
9 4490 -0.12548 0.040904
9 2041 0.0640057 0.0612812
9 4049 0.204592 0.063319
9 3289 -0.0959362 0.0541492
9 4051 -0.0857488 0.0561869
6 4491 -0.0959362 0.0959225
9 4491 -0.0786176 0.0572058
9 3283 -0.000174789 0.0521115
9 3274 0.0701181 0.0612812
9 4235 0.190329 0.063319
6 4492 -0.136686 0.0969414
9 4492 -0.12548 0.0541492
9 3295 -0.140761 0.0419229
9 3273 0.0874367 0.063319
9 4052 0.203573 0.0663755
9 3302 -0.108161 0.0551681
6 4493 0.0497434 0.0989791
9 4493 0.078268 0.0653567
9 3452 0.130224 0.0653567
9 4053 0.190329 0.0684133
9 4327 0.207648 0.0714699
9 4274 -0.140761 0.048036
6 4494 0.181161 0.101017
9 4494 0.210704 0.0786019
6 4495 -0.130573 0.102036
9 4495 -0.118348 0.0643378
6 4496 -0.11733 0.102036
9 4496 -0.10103 0.063319
9 4295 0.190329 0.0714699
9 2054 -0.00526848 0.0643378
9 4056 0.16588 0.070451
9 4057 0.179123 0.0724887
6 4497 0.175048 0.103055
9 4497 0.20561 0.0765642
6 4498 -0.0867675 0.104073
9 4498 -0.069449 0.0592435
9 3293 0.0120501 0.0653567
9 4236 0.184217 0.0724887
9 4062 0.210704 0.0816585
6 4499 -0.143817 0.105092
9 4499 -0.133629 0.0572058
6 4500 -0.111217 0.105092
9 4500 -0.0949174 0.0663755
6 4501 -0.108161 0.105092
9 4501 -0.0918612 0.0663755
9 3304 -0.088805 0.0663755
6 2259 -0.0388868 0.105092
6 3285 0.119018 0.105092
9 2822 0.170973 0.0745264
9 4064 0.184217 0.0755453
9 3291 0.0833617 0.070451
6 4502 0.138374 0.106111
9 4502 0.166898 0.0745264
9 4065 0.193385 0.0765642
9 4066 0.199498 0.0765642
9 4067 0.20561 0.0796207
9 4068 -0.136686 0.0521115
6 4503 -0.148911 0.10713
9 4503 -0.136686 0.0551681
9 4069 -0.0857488 0.0673944
6 4504 -0.142798 0.108149
9 4504 -0.132611 0.0612812
6 4505 -0.137704 0.108149
9 4505 -0.129555 0.063319
6 4506 -0.118348 0.108149
9 4506 -0.102049 0.0735076
9 4329 -0.088805 0.070451
9 3309 -0.0612991 0.0714699
9 3294 0.0853992 0.0735076
9 4071 0.13328 0.0745264
9 4072 0.18931 0.0765642
9 3280 0.204592 0.0857339
9 4074 0.127167 0.0745264
9 3310 -0.0348119 0.077583
6 4507 0.0996615 0.114262
9 4507 0.130224 0.077583
9 4075 0.202554 0.0898094
6 2073 -0.022587 0.1163
9 4077 -0.121405 0.0755453
9 4079 0.136336 0.0887905
6 4508 -0.146873 0.119356
9 4508 -0.135667 0.0755453
9 3298 0.188292 0.0898094
9 4080 0.204592 0.0979603
9 3324 -0.159098 0.0643378
9 4084 0.139392 0.0867528
9 4085 0.183198 0.0908282
6 2838 0.0100126 0.122413
6 4509 -0.169285 0.123432
9 4509 -0.156042 0.0684133
6 4510 -0.0511117 0.123432
9 4510 -0.0337931 0.0826773
6 4511 0.0130688 0.123432
9 4511 0.0375185 0.0857339
6 4512 -0.159098 0.124451
9 4512 -0.144836 0.0724887
6 4513 0.175048 0.124451
9 4513 0.203573 0.103055
9 4088 -0.113255 0.0918471
6 4514 -0.0419431 0.12547
9 4514 -0.022587 0.0877716
9 4089 -0.156042 0.0714699
9 3299 0.202554 0.10713
9 4239 -0.116311 0.0908282
9 4092 0.139392 0.092866
9 4093 -0.15706 0.0745264
6 4515 -0.150948 0.129545
9 4515 -0.139742 0.0806396
9 4094 0.104755 0.0949037
9 4095 0.152636 0.099998
9 4096 0.164861 0.101017
6 4516 0.111886 0.131583
9 4516 0.140411 0.0959225
9 4100 0.124111 0.0989791
9 4101 0.188292 0.108149
9 4240 -0.193735 0.0816585
6 4517 -0.123442 0.135658
9 4517 -0.10918 0.103055
9 4104 0.105774 0.099998
6 4518 0.111886 0.135658
9 4518 0.140411 0.0989791
9 4105 -0.100011 0.105092
9 4108 -0.0969549 0.106111
9 4241 0.150598 0.104073
6 4519 0.170973 0.138715
9 4519 0.199498 0.119356
9 3338 -0.180491 0.0836962
9 3331 -0.0938987 0.10713
6 4520 0.115961 0.140752
9 4520 0.147542 0.111205
6 4521 0.169954 0.141771
9 4521 0.198479 0.122413
9 4114 0.177086 0.115281
9 996 -0.09288 0.110187
9 4116 0.19746 0.12547
9 4117 0.158748 0.115281
9 3342 -0.185585 0.0918471
9 4119 0.158748 0.118337
6 4522 -0.120386 0.149922
9 4522 -0.106124 0.1163
9 4120 -0.185585 0.0949037
9 4121 -0.0938987 0.119356
6 4523 -0.09288 0.15196
9 4523 -0.0775989 0.117319
6 4524 -0.0867675 0.15196
9 4524 -0.0745427 0.120375
9 4122 0.185236 0.127507
9 4123 -0.106124 0.120375
6 4525 0.0986428 0.152979
9 4525 0.127167 0.115281
9 4124 0.190329 0.129545
9 4125 0.179123 0.130564
9 4244 0.176067 0.131583
9 4126 -0.105105 0.124451
9 3343 -0.0765801 0.123432
6 4526 0.086418 0.156035
9 4526 0.114943 0.120375
9 4128 0.176067 0.134639
9 4333 0.186254 0.137696
6 4527 -0.118348 0.159092
9 4527 -0.105105 0.129545
6 3347 -0.10103 0.159092
9 978 0.0273311 0.115281
9 951 0.111886 0.124451
9 4129 0.186254 0.140752
9 3347 -0.088805 0.127507
9 2501 -0.0429618 0.127507
6 4528 0.0925304 0.164186
9 4528 0.122074 0.130564
6 4529 -0.116311 0.165205
9 4529 -0.102049 0.136677
9 979 0.039556 0.135658
6 4530 0.0935491 0.167243
9 4530 0.123093 0.13362
6 4531 0.122074 0.167243
9 4531 0.154673 0.135658
6 4532 -0.0877863 0.168262
9 4532 -0.0735239 0.135658
9 3349 -0.0399056 0.135658
9 4133 0.174029 0.146866
9 4134 0.177086 0.146866
9 3363 -0.202904 0.111205
9 3353 -0.0449993 0.137696
9 4279 0.0344623 0.138715
9 998 0.0375185 0.138715
9 3364 -0.231428 0.122413
9 2507 -0.0399056 0.138715
6 904 0.0955866 0.172337
6 4533 -0.118348 0.173356
9 4533 -0.105105 0.144828
9 3361 -0.09288 0.14279
9 4138 0.186254 0.158073
9 4334 -0.0898237 0.143809
6 4534 0.0955866 0.175394
9 4534 0.128186 0.143809
6 1042 -0.115292 0.176413
6 4535 0.0171438 0.176413
9 4535 0.0375185 0.143809
9 1010 0.0497434 0.144828
9 4246 0.155692 0.141771
9 4140 0.186254 0.16113
6 4536 0.0660432 0.17845
9 4536 0.0904929 0.15196
6 4537 0.126149 0.17845
9 4537 0.158748 0.148903
9 4141 0.174029 0.157054
9 1042 -0.10103 0.149922
6 1606 0.0690994 0.179469
9 3355 0.130224 0.146866
6 4538 0.142449 0.181507
9 4538 0.170973 0.157054
9 4142 0.174029 0.160111
9 4143 -0.0989924 0.152979
9 3367 -0.215129 0.130564
9 3355 0.131242 0.149922
9 3371 -0.188641 0.143809
9 2888 -0.23856 0.130564
9 4146 0.132261 0.152979
9 2283 -0.253841 0.149922
9 2874 -0.0847301 0.150941
6 4539 0.0803055 0.190677
9 4539 0.103736 0.164186
9 4147 -0.228372 0.135658
6 4540 -0.0409243 0.192714
9 4540 -0.022587 0.165205
6 4541 0.131242 0.192714
9 4541 0.161805 0.163167
9 3373 -0.224297 0.135658
9 2127 -0.0164746 0.166224
9 4149 -0.191698 0.147884
9 3372 -0.0195308 0.165205
6 4542 0.103736 0.195771
9 4542 0.135317 0.172337
6 4543 0.131242 0.195771
9 4543 0.162823 0.169281
9 4150 0.175048 0.177431
9 2869 0.113924 0.172337
6 4544 0.107811 0.198828
9 4544 0.138374 0.172337
6 4545 0.122074 0.200865
9 4545 0.146523 0.179469
9 1105 -0.0898237 0.177431
9 2872 0.039556 0.173356
9 1312 0.110868 0.177431
9 4250 0.139392 0.175394
9 2122 0.0945679 0.177431
9 1097 0.0171438 0.176413
6 1047 0.0945679 0.204941
9 4251 0.164861 0.182526
9 4154 -0.0898237 0.182526
9 4155 0.0405747 0.176413
9 1628 0.0670619 0.179469
6 1086 0.0293686 0.209016
9 2596 0.0670619 0.182526
9 2929 0.111886 0.182526
9 3378 -0.0918612 0.185582
6 3525 0.0242749 0.213092
6 2870 0.107811 0.213092
9 3382 -0.243653 0.158073
9 1640 0.0273311 0.190677
9 2931 0.0303874 0.191696
6 4546 0.101699 0.218186
9 4546 0.123093 0.195771
9 4163 0.170973 0.19679
9 4252 0.150598 0.191696
6 4547 -0.215129 0.224299
9 4547 -0.215129 0.177431
9 4164 0.0293686 0.197809
6 4548 0.122074 0.225318
9 4548 0.154673 0.195771
9 4166 0.169954 0.202903
9 1647 0.0293686 0.20596
9 2533 -0.0134184 0.20596
9 1138 0.0548371 0.207997
9 4168 -0.00730596 0.207997
9 3386 0.0487246 0.207997
9 3387 0.0517809 0.207997
9 2162 0.0171438 0.207997
6 4549 0.00797512 0.234488
9 4549 0.0252937 0.209016
9 1652 0.0283499 0.209016
9 1154 0.0344623 0.211054
6 2152 0.0731744 0.236525
9 4170 0.186254 0.227356
9 3400 -0.269122 0.184564
6 4550 0.127167 0.239582
9 4550 0.158748 0.212073
9 4171 0.186254 0.230412
9 3393 -0.0735239 0.220224
9 3407 -0.281347 0.185582
6 4551 -0.229391 0.242639
9 4551 -0.228372 0.189658
9 2893 0.0344623 0.220224
6 4552 -0.290515 0.248752
9 4552 -0.292553 0.19679
9 3410 -0.242634 0.193733
6 4553 -0.239578 0.248752
9 4553 -0.239578 0.195771
6 4554 0.129205 0.249771
9 4554 0.159767 0.219205
9 3413 -0.248747 0.200865
9 2891 0.114943 0.23245
6 2529 0.121055 0.251808
9 4174 0.0986428 0.233469
9 4175 0.101699 0.233469
9 3398 -0.0612991 0.235507
9 2540 0.113924 0.235507
9 2547 -0.0195308 0.234488
9 4177 0.0110313 0.234488
6 4555 -0.0297182 0.25894
9 4555 -0.0164746 0.235507
6 4556 0.138374 0.25894
9 4556 0.166898 0.229393
6 4557 0.13328 0.259959
9 4557 0.160786 0.229393
9 2902 -0.0562054 0.24162
6 4558 0.126149 0.261997
9 4558 0.160786 0.23245
9 4336 0.0222374 0.242639
6 4559 0.00797512 0.264035
9 4559 0.0252937 0.242639
9 2543 0.0894742 0.248752
6 2900 0.0609495 0.26811
9 4337 0.086418 0.249771
9 3397 0.139392 0.254865
9 4181 0.126149 0.256903
9 3404 0.127167 0.259959
9 4182 0.130224 0.260978
6 4560 0.111886 0.275242
9 4560 0.135317 0.257922
9 3405 0.138374 0.25894
9 2196 0.0242749 0.256903
6 2196 0.0110313 0.27728
9 2194 0.0334436 0.256903
9 2187 0.105774 0.260978
9 3417 -0.0470367 0.259959
9 2552 0.104755 0.264035
9 1213 0.0843805 0.265054
9 1219 0.0772493 0.266072
9 4183 0.0813243 0.266072
9 2202 0.0599308 0.264035
6 4561 -0.0521304 0.285431
9 4561 -0.0409243 0.265054
9 1687 0.0578933 0.270148
9 4257 0.0966053 0.274223
9 2903 0.123093 0.276261
6 4562 -0.050093 0.291544
9 4562 -0.0388868 0.270148
9 2554 0.102718 0.272186
9 4186 -0.0358306 0.272186
9 4258 -0.0297182 0.274223
9 2195 0.0904929 0.276261
9 2934 0.10068 0.280337
9 4188 0.00899385 0.278299
6 4563 -0.0337931 0.297657
9 4563 -0.0174933 0.280337
9 4190 -0.0113809 0.280337
9 4260 0.0120501 0.280337
6 3418 0.0731744 0.299695
9 4191 0.016125 0.284412
9 4192 -0.00730596 0.285431
9 2227 -0.00424974 0.285431
6 4564 -0.00119353 0.30377
9 4564 0.0130688 0.287469
9 2558 0.062987 0.28645
9 4261 0.0925304 0.288487
6 4565 -0.00424974 0.304789
9 4565 0.0100126 0.288487
9 4194 0.0130688 0.290525
9 3420 0.062987 0.289506
9 4195 0.0110313 0.293582
9 3423 0.062987 0.292563
9 2229 0.0293686 0.296638
9 2228 0.0324248 0.297657
9 4197 0.0202 0.297657
6 4566 0.00186269 0.315997
9 4566 0.016125 0.299695
9 4198 0.0171438 0.302751
6 4567 0.0222374 0.320072
9 4567 0.0375185 0.304789
9 4199 0.0375185 0.307846
10 3824 0.272847 -0.361546
10 38 -0.0134184 -0.30449
10 2659 0.00288143 -0.296339
10 2662 -0.0195308 -0.284113
10 3837 -0.198829 -0.289207
10 65 0.0130688 -0.281056
10 3067 -0.0185121 -0.281056
10 3840 -0.00221227 -0.274943
10 2910 -0.0154559 -0.272905
10 2910 -0.0154559 -0.269849
10 3068 -0.0144371 -0.266792
10 4341 -0.146873 -0.269849
10 2911 -0.0103622 -0.255585
10 2913 -0.00934343 -0.249472
6 4568 0.273866 -0.222981
10 4568 0.366571 -0.258641
10 3085 -0.140761 -0.240302
10 3081 -0.00526848 -0.237245
10 3087 -0.00424974 -0.231132
6 4569 0.267753 -0.208717
10 4569 0.365552 -0.247434
10 4346 0.309522 -0.227057
10 3864 0.332953 -0.228076
10 2336 0.0466872 -0.210755
6 4570 -0.0134184 -0.168982
10 4570 0.0548371 -0.189359
10 3869 0.352309 -0.178151
10 1808 0.249416 -0.164906
10 4205 0.241266 -0.161849
6 1819 -0.0256432 -0.122114
10 3897 0.170973 -0.126189
10 1832 -0.00628722 -0.114982
10 3125 0.111886 -0.124152
10 4384 0.13328 -0.10785
10 2693 0.10883 -0.105812
10 3913 0.357402 -0.077284
6 4571 0.153655 -0.0691331
10 4571 0.191348 -0.0721897
10 4391 0.137355 -0.0976612
10 3918 0.291184 -0.0864537
10 3138 0.0527996 -0.0854349
10 4302 0.0650245 -0.084416
10 3919 0.162823 -0.0884914
10 1252 -0.0103622 -0.0752462
10 3921 0.10068 -0.0895103
10 2708 0.0405747 -0.0742274
10 1402 0.0538183 -0.0762651
10 2568 0.0813243 -0.0793217
10 4288 0.305447 -0.0732085
10 4305 -0.0317557 -0.062001
10 376 0.290166 -0.0650576
10 1861 0.216816 -0.054869
10 4410 0.0283499 -0.0487558
6 3615 -0.0449993 -0.0293975
10 3159 0.0538183 -0.0507936
6 4572 -0.0358306 -0.0263409
10 4572 0.0426122 -0.0497747
10 4218 0.0487246 -0.0467181
6 2731 -0.0368494 -0.0232843
6 4573 0.166898 -0.00392592
10 4573 0.245341 -0.0263409
10 3959 0.117999 -0.0212466
10 3435 0.450107 -0.00800137
10 3189 0.0151063 -0.0130957
10 4432 0.0599308 -0.011058
6 2421 -0.00628722 0.011357
6 563 0.164861 0.0174702
10 3210 -0.100011 -0.00290706
10 2427 0.058912 -0.000869334
6 3679 -0.0714865 0.0215456
10 3220 0.0701181 0.0123759
10 3237 0.0741931 0.033772
10 2794 0.0324248 0.0307154
10 4232 0.251454 0.0398851
10 3260 -0.022587 0.0500738
10 650 0.245341 0.0490549
10 3218 0.474557 0.0673944
10 4030 0.0130688 0.0572058
10 2801 0.227004 0.0531303
10 4032 -0.0123996 0.063319
10 4035 -0.0837113 0.0653567
10 4326 -0.00832469 0.0663755
10 674 0.247379 0.0673944
10 3302 -0.0317557 0.0796207
10 3285 0.210704 0.0745264
10 4296 0.232098 0.101017
10 4330 -0.000174789 0.113243
10 3328 -0.0164746 0.115281
10 3333 -0.100011 0.10713
10 3335 -0.100011 0.110187
10 3338 -0.0806551 0.112224
10 3339 -0.102049 0.113243
10 3346 -0.110199 0.127507
10 2861 -0.0113809 0.143809
10 4532 -0.00934343 0.153998
6 998 0.0212187 0.170299
10 1606 0.155692 0.162149
10 4248 0.111886 0.171318
10 2131 0.062987 0.184564
10 1312 0.170973 0.184564
10 2122 0.154673 0.186601
10 4160 -0.0399056 0.195771
10 2929 0.174029 0.189658
10 3375 0.0996615 0.194752
10 4164 0.0955866 0.209016
10 3383 0.0487246 0.220224
10 1205 -0.0134184 0.228375
10 3395 -0.0236058 0.237544
10 2529 0.198479 0.240601
10 4177 0.0741931 0.245695
10 3397 0.191348 0.260978
10 2194 0.0955866 0.267091
10 2903 0.176067 0.279318
10 2214 0.0833617 0.294601
10 2229 0.0843805 0.304789
10 2908 0.0731744 0.314978
11 2245 0.175048 0.000149528
11 809 0.271828 0.0979603
11 980 0.170973 0.141771
11 2514 0.234135 0.189658
11 1164 0.102718 0.224299
11 1686 0.173011 0.291544
12 3053 0.131242 -0.383961
12 3054 0.128186 -0.380905
7 4574 0.128186 -0.36766
12 4574 0.130224 -0.377848
12 3055 0.127167 -0.368678
12 3817 -0.362846 -0.348301
7 4575 -0.359789 -0.346263
12 4575 -0.359789 -0.347282
7 4576 -0.363864 -0.343207
12 4576 -0.365902 -0.345245
12 3056 -0.356733 -0.344226
12 3057 0.169954 -0.347282
12 3825 0.158748 -0.344226
12 3824 0.154673 -0.343207
12 3828 -0.0918612 -0.31366
7 4577 0.151617 -0.309584
12 4577 0.142449 -0.331999
7 4578 -0.33534 -0.303471
12 4578 -0.348583 -0.318754
7 4579 -0.0949174 -0.303471
12 4579 -0.0908425 -0.310603
12 2657 -0.31904 -0.296339
12 3829 0.127167 -0.30449
12 1755 0.293222 -0.305509
12 2657 -0.317002 -0.293283
7 4580 -0.30274 -0.290226
12 4580 -0.306815 -0.294302
12 3831 -0.325152 -0.28717
12 1755 0.285072 -0.292264
12 3832 -0.312927 -0.278
7 4581 -0.27829 -0.266792
12 4581 -0.27829 -0.267811
12 3835 0.285072 -0.280037
12 68 -0.275234 -0.267811
12 3836 0.269791 -0.273924
12 70 -0.0949174 -0.261698
12 2910 -0.107142 -0.25049
12 3845 0.239229 -0.248453
12 3069 0.240247 -0.24234
7 4582 -0.27014 -0.224
12 4582 -0.277272 -0.230113
7 4583 0.0670619 -0.220943
12 4583 0.0558558 -0.230113
12 2664 0.191348 -0.228076
12 3850 -0.271159 -0.219925
7 3853 0.202554 -0.207698
12 3079 0.159767 -0.208717
12 3431 0.156711 -0.206679
7 4584 -0.0297182 -0.192415
12 4584 -0.09288 -0.207698
12 3858 0.183198 -0.201585
12 3864 0.155692 -0.196491
12 3865 0.174029 -0.194453
7 4585 0.0599308 -0.183246
12 4585 0.0527996 -0.192415
12 3432 0.131242 -0.178151
12 3868 0.0446497 -0.171019
7 4586 0.016125 -0.160831
12 4586 -0.00221227 -0.163887
7 4587 0.0283499 -0.157774
12 4587 0.0212187 -0.164906
7 198 -0.186604 -0.156755
7 4588 -0.183548 -0.156755
12 4588 -0.194754 -0.162868
12 2671 0.113924 -0.162868
12 3871 0.0202 -0.161849
12 3870 0.0446497 -0.167963
12 2675 0.10068 -0.149623
7 4589 0.0477059 -0.140453
12 4589 0.0405747 -0.154717
12 3873 0.0151063 -0.144529
12 3875 -0.211054 -0.145548
7 4590 0.122074 -0.128227
12 4590 0.0955866 -0.135359
7 4591 -0.10918 -0.126189
12 4591 -0.129555 -0.133321
12 1808 0.082343 -0.132303
12 1808 0.0792868 -0.132303
12 3105 -0.199847 -0.131284
7 4592 -0.0317557 -0.120076
12 4592 -0.069449 -0.124152
7 4593 -0.184566 -0.119057
12 4593 -0.198829 -0.128227
7 4594 -0.0348119 -0.119057
12 4594 -0.0806551 -0.128227
7 3879 0.0446497 -0.11702
